IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
48,48,8,19,0,0,1,1,1,1,48,48,0
48,48,8,22,0,0,1,1,1,1,48,48,651
48,48,8,25,0,0,1,1,1,1,48,48,0
48,48,8,28,0,0,1,1,1,1,48,48,806
48,48,8,32,0,0,1,1,1,1,48,48,907
24,24,32,3,0,0,1,1,1,1,24,24,0
24,24,32,4,0,0,1,1,1,1,24,24,118
24,24,32,6,0,0,1,1,1,1,24,24,147
24,24,32,8,0,0,1,1,1,1,24,24,177
24,24,32,11,0,0,1,1,1,1,24,24,0
24,24,32,12,0,0,1,1,1,1,24,24,237
24,24,32,14,0,0,1,1,1,1,24,24,267
24,24,32,16,0,0,1,1,1,1,24,24,296
24,24,16,4,0,0,1,1,1,1,24,24,71
24,24,16,9,0,0,1,1,1,1,24,24,1
24,24,16,14,0,0,1,1,1,1,24,24,163
24,24,16,19,0,0,1,1,1,1,24,24,0
24,24,16,24,0,0,1,1,1,1,24,24,256
24,24,16,28,0,0,1,1,1,1,24,24,292
24,24,16,33,0,0,1,1,1,1,24,24,0
24,24,16,38,0,0,1,1,1,1,24,24,385
24,24,16,43,0,0,1,1,1,1,24,24,0
24,24,16,48,0,0,1,1,1,1,24,24,477
24,24,48,3,0,0,1,1,1,1,24,24,1
24,24,48,4,0,0,1,1,1,1,24,24,164
24,24,48,6,0,0,1,1,1,1,24,24,205
24,24,48,8,0,0,1,1,1,1,24,24,246
